Date,XLE,XLF,XLK,XLP,XLV,XLY
2019-11-25,22.202964782714844,26.64459991455078,41.5311164855957,51.625640869140625,88.89856719970703,57.340179443359375
2019-11-26,21.999065399169922,26.618051528930664,41.56892395019531,52.0462532043457,88.8270263671875,57.732322692871094
2019-11-27,22.054672241210938,26.7242431640625,41.80057907104492,52.17243576049805,89.28313446044922,58.228370666503906
2019-11-29,21.832233428955078,26.67999839782715,41.67766571044922,52.155609130859375,88.97010040283203,57.85041427612305
2019-12-02,21.832233428955078,26.511863708496094,41.081993103027344,52.27338409423828,88.5766372680664,57.37325668334961
2019-12-03,21.505992889404297,26.140201568603516,40.71798324584961,52.189266204833984,88.3798828125,56.79688262939453
2019-12-04,21.82852554321289,26.387975692749023,40.88344192504883,52.534156799316406,89.2026138305664,57.113407135009766
2019-12-05,21.7247257232666,26.511863708496094,41.03471755981445,52.517337799072266,89.2026138305664,57.05671691894531
2019-12-06,22.139942169189453,26.865827560424805,41.488563537597656,52.719234466552734,89.79283142089844,57.51498794555664
2019-12-09,22.113988876342773,26.80388069152832,41.27109146118164,52.761295318603516,89.16685485839844,57.585853576660156
2019-12-10,22.15847396850586,26.812734603881836,41.30419158935547,52.593055725097656,89.36358642578125,57.48665237426758
2019-12-11,22.121402740478516,26.750789642333984,41.58311462402344,52.66875457763672,89.4440689086914,57.63309097290039
2019-12-12,22.529207229614258,27.272884368896484,42.02750015258789,52.6266975402832,90.27572631835938,58.13862609863281
2019-12-13,22.358671188354492,27.17554473876953,42.30642318725586,52.81175994873047,90.21312713623047,58.190582275390625
2019-12-16,22.658960342407227,27.272884368896484,42.68462371826172,52.99683380126953,91.18787384033203,58.4456901550293
2019-12-17,22.67378807067871,27.379074096679688,42.58534622192383,52.9127082824707,91.08950805664062,58.70554733276367
2019-12-18,22.759056091308594,27.264034271240234,42.58061599731445,52.828590393066406,91.21470642089844,58.76224899291992
2019-12-19,22.751644134521484,27.255184173583984,42.887901306152344,53.11460494995117,91.57240295410156,58.94648361206055
2019-12-20,22.96988296508789,27.287208557128906,43.136905670166016,53.5157585144043,92.22073364257812,59.03655242919922
2019-12-23,23.205726623535156,27.22494888305664,43.260223388671875,53.28676986694336,92.58888244628906,58.89908981323242
2019-12-24,23.19449806213379,27.287208557128906,43.27444839477539,53.354618072509766,92.47216033935547,59.031803131103516
2019-12-26,23.18700408935547,27.438405990600586,43.59697341918945,53.40550231933594,92.4093017578125,59.752281188964844
2019-12-27,23.089677810668945,27.36725616455078,43.59223556518555,53.642982482910156,92.43624877929688,59.74755859375
2019-12-30,23.016809463500977,27.287208557128906,43.34086608886719,53.36309814453125,91.88130187988281,59.363616943359375
2019-12-31,23.14789581298828,27.37615203857422,43.4783935546875,53.41398620605469,92.06207275390625,59.44892501831055
2020-01-02,23.356088638305664,27.642974853515625,44.294185638427734,52.989933013916016,92.30608367919922,60.155189514160156
2020-01-03,23.286685943603516,27.349464416503906,43.79616928100586,52.90511703491211,91.50170135498047,59.64325714111328
2020-01-06,23.467893600463867,27.33167266845703,43.90052032470703,53.015377044677734,92.07110595703125,59.809165954589844
2020-01-07,23.406206130981445,27.153789520263672,43.88153839111328,52.60828399658203,91.89034271240234,59.714378356933594
2020-01-08,23.02066421508789,27.33167266845703,44.35110092163086,52.8033561706543,92.48686981201172,59.89449691772461
2020-01-09,23.1903076171875,27.500667572021484,44.85383605957031,53.17650604248047,92.88453674316406,60.21207046508789
2020-01-10,23.059221267700195,27.296100616455078,44.749507904052734,53.142581939697266,92.91165924072266,59.885013580322266
2020-01-13,23.066930770874023,27.482879638671875,45.30916976928711,53.490325927734375,92.58628845214844,60.07460403442383
2020-01-14,23.07078742980957,27.429515838623047,45.095726013183594,53.50727462768555,93.1466293334961,60.05564498901367
2020-01-15,22.901151657104492,27.278310775756836,45.14790725708008,53.88892364501953,93.9510269165039,59.91819381713867
2020-01-16,22.9397029876709,27.518451690673828,45.7550048828125,54.033111572265625,94.43907165527344,60.45381164550781
2020-01-17,22.793195724487305,27.598499298095703,46.063297271728516,54.12639617919922,94.43907165527344,60.66710662841797
2020-01-21,22.384523391723633,27.36725616455078,46.04433059692383,54.312984466552734,94.53849792480469,60.482234954833984
2020-01-22,22.168617248535156,27.447298049926758,46.21031951904297,54.355384826660156,94.65599060058594,60.45381164550781
2020-01-23,22.083799362182617,27.37615203857422,46.428504943847656,54.30450439453125,94.1769790649414,60.54387283325195
2020-01-24,21.829341888427734,27.029279708862305,46.21031951904297,53.931339263916016,92.60433959960938,59.70014572143555
2020-01-27,21.22404670715332,26.611251831054688,45.10996627807617,53.76171875,91.89939880371094,58.80903244018555
2020-01-28,21.3204288482666,26.922550201416016,45.973175048828125,53.829559326171875,92.35128021240234,59.382568359375
2020-01-29,21.096817016601562,26.878076553344727,46.091758728027344,53.558162689208984,92.09823608398438,59.34938430786133
2020-01-30,21.266450881958008,27.216047286987305,46.490150451660156,54.194252014160156,91.42939758300781,59.24984359741211
2020-01-31,20.603317260742188,26.646827697753906,45.21432876586914,53.58359909057617,89.60369873046875,59.401527404785156
2020-02-03,20.33344841003418,26.833606719970703,45.81191635131836,53.58359909057617,90.41712951660156,59.82339096069336
2020-02-04,20.406694412231445,27.091535568237305,47.01188278198242,53.905887603759766,92.00782775878906,60.91358184814453
2020-02-05,21.173921585083008,27.634077072143555,47.286956787109375,54.33842849731445,93.7793197631836,61.2216911315918
2020-02-06,20.958023071289062,27.598499298095703,47.71857833862305,54.43172836303711,93.86062622070312,61.084224700927734
2020-02-07,20.811511993408203,27.500667572021484,47.2822265625,54.49957275390625,93.12857818603516,60.81878662109375
2020-02-10,20.70741844177246,27.580711364746094,47.92251968383789,54.72856140136719,93.62564849853516,61.50606918334961
2020-02-11,20.93874168395996,27.678552627563477,47.76125717163086,54.525020599365234,94.18603515625,61.98954391479492
2020-02-12,21.22018814086914,27.696334838867188,48.27824401855469,54.49957275390625,94.30350494384766,62.62472915649414
2020-02-13,21.154645919799805,27.687437057495117,48.15017318725586,54.82184982299805,93.86062622070312,62.51569747924805
2020-02-14,21.042835235595703,27.723020553588867,48.358863830566406,54.949066162109375,93.93295288085938,62.4209098815918
2020-02-18,20.869346618652344,27.482879638671875,48.17864227294922,54.754005432128906,93.59854888916016,62.41615295410156
2020-02-19,21.146934509277344,27.687437057495117,48.75252151489258,54.694637298583984,94.0323715209961,62.69580841064453
2020-02-20,21.123804092407227,27.634077072143555,48.24504852294922,54.73704147338867,93.42681884765625,62.71952819824219
2020-02-21,20.873199462890625,27.36725616455078,47.16365432739258,54.83032989501953,93.48106384277344,61.76205062866211
2020-02-24,19.909345626831055,26.47784423828125,45.21432876586914,53.566650390625,90.53461456298828,59.63853073120117
2020-02-25,19.030317306518555,25.579530715942383,43.76770782470703,52.59979248046875,87.78703308105469,58.0458984375
2020-02-26,18.45585823059082,25.392757415771484,43.966915130615234,52.30295944213867,87.77801513671875,57.58610534667969
2020-02-27,17.468873977661133,24.307666778564453,41.595462799072266,50.1742057800293,84.79545593261719,55.25877380371094
2020-02-28,17.453447341918945,23.649505615234375,41.91322708129883,49.181922912597656,83.70181274414062,54.90327453613281
2020-03-02,18.15899085998535,24.859106063842773,44.33686447143555,51.81106948852539,87.6243667602539,56.7897834777832
2020-03-03,17.60380744934082,23.925220489501953,42.65312957763672,51.10712432861328,85.4461669921875,55.41520690917969
2020-03-04,18.02019691467285,24.716800689697266,44.48390197753906,53.61753463745117,90.3719482421875,57.33015441894531
2020-03-05,17.360919952392578,23.524986267089844,43.07999801635742,52.60828399658203,88.27509307861328,55.19242858886719
2020-03-06,16.385499954223633,22.72451400756836,42.169349670410156,52.19270706176758,87.80513763427734,54.343971252441406
2020-03-09,13.085267066955566,20.287521362304688,38.96788024902344,49.91978073120117,83.24089050292969,50.921695709228516
2020-03-10,13.705992698669434,21.479339599609375,41.56699752807617,51.35307693481445,86.096923828125,53.737239837646484
2020-03-11,12.981171607971191,20.3142032623291,39.60343933105469,48.83419418334961,82.80704498291016,50.798458099365234
2020-03-12,11.361899375915527,18.117351531982422,35.73794174194336,44.245914459228516,76.6250228881836,45.6650505065918
2020-03-13,12.410569190979004,20.500978469848633,39.930686950683594,48.01152420043945,81.93939971923828,48.49008560180664
2020-03-16,10.721899032592773,17.6904354095459,34.414669036865234,44.75477600097656,73.85934448242188,42.3470573425293
2020-03-17,10.79515266418457,18.6510009765625,36.75767517089844,48.528873443603516,78.49588012695312,43.977603912353516
2020-03-18,9.245280265808105,17.06784439086914,35.37273406982422,47.282142639160156,75.8929214477539,41.45119857788086
2020-03-19,9.873709678649902,17.4414005279541,35.50079345703125,45.70466995239258,74.33836364746094,42.89689254760742
2020-03-20,9.970094680786133,16.818809509277344,33.87397766113281,42.74475860595703,71.48233032226562,41.621826171875
2020-03-23,9.29055118560791,15.840229988098145,33.56454849243164,41.47980880737305,67.76962280273438,41.69042205810547
2020-03-24,10.780503273010254,17.804561614990234,37.00205993652344,43.595176696777344,72.99174499511719,45.600833892822266
2020-03-25,11.288982391357422,18.28891372680664,36.954383850097656,43.47576141357422,73.9635238647461,46.40100860595703
2020-03-26,11.978777885437012,19.43702507019043,39.242862701416016,45.85552978515625,78.87684631347656,48.32049560546875
